time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,lumbar_extension
6.725,-0.068664691,-0.081560695,0.041847317,2.91872,1.43163,0.04226,0.028398644,0.109979183,0,-0.159966201,0.273357192,0.082675417,-0.01979461,0,-0.312391233,0.396554307,-0.0872665
6.733,-0.069066901,-0.081537674,0.04179825,2.91897,1.43157185,0.0423,0.028236381,0.110036068,0,-0.160056049,0.273350988,0.082617963,-0.01978823,0,-0.31245241,0.396555496,-0.0872665
6.742,-0.069771937,-0.081598966,0.039914718,2.9189,1.43149629,0.04248,0.028806976,0.110066089,0,-0.158935819,0.273443291,0.083414131,-0.019825305,0,-0.312745781,0.396658837,-0.0872665
6.75,-0.071652138,-0.082041002,0.03923049,2.91843,1.43132627,0.04264,0.030227115,0.110544661,0,-0.156007717,0.272192426,0.088163371,-0.020247968,0,-0.316953492,0.397478374,-0.0872665
6.758,-0.072050184,-0.082234575,0.037920983,2.91852,1.43131337,0.04278,0.030346197,0.110835828,0,-0.1558234,0.272260313,0.088332745,-0.020533163,0,-0.317290963,0.397515588,-0.0872665
6.767,-0.072125018,-0.082224605,0.037897755,2.91852,1.43128948,0.04277,0.030303622,0.110885421,0,-0.155868655,0.272254277,0.088330248,-0.020525755,0,-0.317304566,0.397518607,-0.0872665
6.775,-0.072669272,-0.083119403,0.036393872,2.91825,1.43120881,0.04303,0.031934524,0.112053607,0,-0.156740753,0.271932948,0.089446962,-0.021630947,0,-0.317854102,0.398790282,-0.0872665
6.783,-0.072635517,-0.08312244,0.036389002,2.91828,1.43119251,0.04302,0.03194739,0.112037618,0,-0.156740163,0.271931998,0.089465616,-0.021636989,0,-0.317849083,0.398793713,-0.0872665
6.792,-0.072642349,-0.083124501,0.036383573,2.91829,1.43121951,0.043,0.031949824,0.112031394,0,-0.156742749,0.271930443,0.089459464,-0.021644483,0,-0.317856562,0.398795238,-0.0872665
6.8,-0.072251911,-0.08346505,0.035130371,2.91833,1.43124547,0.04306,0.03180385,0.11243414,0,-0.157635542,0.27139278,0.089008573,-0.021960718,0,-0.318818367,0.398887147,-0.0872665
6.808,-0.072338966,-0.083491425,0.035092452,2.91843,1.43122744,0.04307,0.031792489,0.112382898,0,-0.157625836,0.271395977,0.088998877,-0.022002658,0,-0.318817081,0.398893793,-0.0872665
6.817,-0.073357314,-0.083343327,0.03287388,2.91841,1.43117082,0.04321,0.032421967,0.11217833,0,-0.156630291,0.27141396,0.089429401,-0.021894042,0,-0.318323539,0.399124497,-0.0872665
6.825,-0.073911122,-0.08316707,0.031655166,2.91838,1.43111605,0.04328,0.032925146,0.112061133,0,-0.156559301,0.270864078,0.089499557,-0.021684241,0,-0.318002573,0.399464509,-0.0872665
6.833,-0.073961369,-0.083301711,0.030311923,2.91809,1.43111554,0.04326,0.0333365,0.112001708,0,-0.156113135,0.270787492,0.089805664,-0.02159193,0,-0.318210616,0.399506115,-0.0872665
6.842,-0.073930998,-0.083381759,0.030176407,2.91801,1.43111272,0.04319,0.033298737,0.111986823,0,-0.156112028,0.270784115,0.090010043,-0.021585608,0,-0.318109704,0.399526965,-0.0872665
6.85,-0.07527608,-0.083628734,0.028788798,2.91793,1.43104734,0.04329,0.034662179,0.112248888,0,-0.155761935,0.270703606,0.090982394,-0.021843539,0,-0.317165366,0.400109445,-0.0872665
6.858,-0.0756294,-0.083773028,0.0278621,2.91788,1.4310482,0.04332,0.035165878,0.112414458,0,-0.156092931,0.270442483,0.091246414,-0.021982325,0,-0.317160437,0.400288096,-0.0872665
6.867,-0.075614243,-0.083891061,0.027662812,2.91781,1.43106245,0.0433,0.035444593,0.112374527,0,-0.156001933,0.270417837,0.091352118,-0.02195699,0,-0.317148406,0.400330416,-0.0872665
6.875,-0.07692017,-0.084170324,0.026628634,2.91752,1.43100006,0.04339,0.037467692,0.112688451,0,-0.15617603,0.270056366,0.093055706,-0.022224995,0,-0.317212829,0.400739589,-0.0872665
6.883,-0.076973919,-0.084200579,0.026618546,2.91743,1.43100632,0.04336,0.037441068,0.112692529,0,-0.15620106,0.270052272,0.093046583,-0.022223295,0,-0.317227772,0.400737662,-0.0872665
6.892,-0.077298393,-0.084769447,0.02493185,2.91726,1.43099814,0.04345,0.038178448,0.1133621,0,-0.156836076,0.26953792,0.093393956,-0.022838731,0,-0.317753814,0.400522672,-0.0872665
6.9,-0.078756782,-0.085199351,0.023851196,2.91685,1.43093566,0.04353,0.041909948,0.113847561,0,-0.159891916,0.267908987,0.095295722,-0.023229438,0,-0.317410495,0.400681309,-0.0872665
6.908,-0.078769489,-0.08529595,0.023750906,2.91686,1.43093524,0.04342,0.041977815,0.113744719,0,-0.159930729,0.26795278,0.09529337,-0.023232957,0,-0.317470126,0.400679223,-0.0872665
6.917,-0.080621526,-0.085424935,0.021378303,2.91616,1.43090137,0.04351,0.048019659,0.113841758,0,-0.166602598,0.268530823,0.098280504,-0.023303962,0,-0.318707326,0.39971479,-0.0872665
6.925,-0.080514068,-0.08546594,0.021323669,2.91604,1.43092748,0.04345,0.04822156,0.113737393,0,-0.166483942,0.268568871,0.098211789,-0.023371209,0,-0.31876678,0.399706401,-0.0872665
6.933,-0.081324768,-0.08540122,0.02023286,2.91573,1.4308701,0.04343,0.049338676,0.11356117,0,-0.166047771,0.26902285,0.09918352,-0.023204547,0,-0.318700518,0.399672361,-0.0872665
6.942,-0.081205702,-0.085483232,0.020236813,2.91559,1.43085511,0.04334,0.049382963,0.113542287,0,-0.166067395,0.269032195,0.099350211,-0.023149264,0,-0.318599803,0.399697417,-0.0872665
6.95,-0.082172297,-0.085443627,0.020362653,2.91533,1.43078382,0.04326,0.050989451,0.113350647,0,-0.166215424,0.269189187,0.100621873,-0.022954051,0,-0.317959378,0.400365819,-0.0872665
6.958,-0.08218738,-0.085440077,0.020349957,2.91531,1.43077014,0.04324,0.050984518,0.113348353,0,-0.166221607,0.269190688,0.100611175,-0.022963691,0,-0.317973782,0.400365879,-0.0872665
6.967,-0.082301787,-0.085377973,0.018503426,2.91498,1.43077862,0.04322,0.051558792,0.113173408,0,-0.166539775,0.269157031,0.10088188,-0.02276225,0,-0.318597485,0.400224016,-0.0872665
6.975,-0.082280993,-0.085440061,0.018408566,2.91478,1.43081889,0.04315,0.051498,0.113168414,0,-0.166636977,0.26912983,0.101037212,-0.022716394,0,-0.318526389,0.400217252,-0.0872665
6.983,-0.083963289,-0.085488338,0.01645485,2.91422,1.4307935,0.04322,0.0559018,0.113032851,0,-0.170098927,0.266867486,0.103069068,-0.022654827,0,-0.318149304,0.399461148,-0.0872665
6.992,-0.083937007,-0.085522933,0.016322501,2.91413,1.43078193,0.04318,0.055795524,0.113046076,0,-0.170113896,0.26689301,0.103221564,-0.022693613,0,-0.318095656,0.399467831,-0.0872665
7,-0.084317758,-0.085694768,0.01517754,2.91397,1.43077621,0.04327,0.055949751,0.113348275,0,-0.169277718,0.267087941,0.103516785,-0.023004251,0,-0.31785872,0.399523205,-0.0872665
7.008,-0.084349275,-0.085694493,0.015166361,2.91386,1.43077232,0.04325,0.05593095,0.113355752,0,-0.16927245,0.267087384,0.103509202,-0.023004105,0,-0.317859607,0.399522843,-0.0872665
7.017,-0.085111429,-0.0856921,0.014088665,2.91359,1.4307509,0.04323,0.056288394,0.113278678,0,-0.167512976,0.266860891,0.104364224,-0.022914896,0,-0.317496409,0.399408806,-0.0872665
7.025,-0.085012976,-0.08578593,0.01403116,2.91346,1.43076791,0.04314,0.056370839,0.113191581,0,-0.167423743,0.266852816,0.104401214,-0.022915561,0,-0.317490108,0.399402218,-0.0872665
7.033,-0.084906861,-0.085901189,0.013887607,2.91326,1.430769,0.04303,0.056467661,0.113159611,0,-0.167329951,0.266822421,0.104510312,-0.022861157,0,-0.317447142,0.399406648,-0.0872665
7.042,-0.086411151,-0.086170511,0.013150813,2.91264,1.43069791,0.04305,0.059433115,0.113461144,0,-0.168270237,0.26430384,0.107216261,-0.023123178,0,-0.318459367,0.399059405,-0.0872665
7.05,-0.087584255,-0.086153109,0.013306812,2.91207,1.43058697,0.04302,0.062057129,0.113442333,0,-0.169638876,0.265550982,0.110362489,-0.023104484,0,-0.321061716,0.398307543,-0.0872665
7.058,-0.087891031,-0.086160012,0.012430793,2.91179,1.43059483,0.04302,0.062630798,0.11342625,0,-0.169543557,0.265539557,0.110792163,-0.023131411,0,-0.320897631,0.398445221,-0.0872665
7.067,-0.087821358,-0.086226397,0.012388631,2.91165,1.43062252,0.04295,0.062699426,0.113384141,0,-0.169519184,0.265536964,0.110822989,-0.02314595,0,-0.320873186,0.398445397,-0.0872665
7.075,-0.088799424,-0.086378072,0.011551182,2.9113,1.43057991,0.04298,0.064484609,0.113543497,0,-0.16986068,0.265129621,0.111626343,-0.023401718,0,-0.319602347,0.398363089,-0.0872665
7.083,-0.088647974,-0.086393531,0.011532442,2.91112,1.43057943,0.04294,0.064545239,0.113489632,0,-0.169881767,0.265122733,0.11167009,-0.023445514,0,-0.319551557,0.398363999,-0.0872665
7.092,-0.088617424,-0.08644832,0.011532649,2.911,1.43060548,0.04288,0.064617988,0.113451738,0,-0.169893542,0.26511973,0.111629243,-0.023451965,0,-0.319519356,0.398357572,-0.0872665
7.1,-0.088663783,-0.086491985,0.011510414,2.91085,1.43061329,0.04283,0.064933256,0.113410924,0,-0.170006507,0.265136477,0.111645362,-0.023537469,0,-0.319178214,0.398311224,-0.0872665
7.108,-0.090211997,-0.08647369,0.009942912,2.91032,1.43056536,0.04291,0.069530404,0.113385993,0,-0.174224555,0.265353611,0.11229348,-0.023533526,0,-0.316028318,0.397165699,-0.0872665
7.117,-0.091428502,-0.08588514,0.009048343,2.90975,1.43052685,0.04286,0.074332514,0.112569144,0,-0.180100549,0.266077536,0.114465015,-0.022664154,0,-0.316752471,0.394822075,-0.0872665
7.125,-0.091304346,-0.085942324,0.009083962,2.90954,1.43054167,0.04283,0.07446958,0.11260055,0,-0.180054876,0.266100965,0.114514191,-0.022641476,0,-0.316710689,0.394835489,-0.0872665
7.133,-0.092163368,-0.086319186,0.009415737,2.9091,1.43048944,0.04279,0.076246208,0.112962548,0,-0.180480403,0.266639082,0.115873259,-0.023037696,0,-0.316053385,0.395704774,-0.0872665
7.142,-0.091888057,-0.086402679,0.009404633,2.9088,1.43051414,0.04273,0.07634596,0.112920145,0,-0.18050102,0.266647776,0.115957071,-0.023070935,0,-0.316058963,0.395728528,-0.0872665
7.15,-0.093319878,-0.087226685,0.010189194,2.90786,1.43034564,0.0428,0.081253261,0.113944816,0,-0.185410481,0.266991117,0.121468096,-0.024096273,0,-0.321858617,0.396160867,-0.0872665
7.158,-0.093071651,-0.087465003,0.011365502,2.90757,1.43038213,0.04269,0.081393432,0.114138179,0,-0.185710319,0.266979184,0.121748885,-0.024273497,0,-0.321806303,0.396125042,-0.0872665
7.167,-0.092931717,-0.088171674,0.012345728,2.90731,1.43039741,0.04266,0.081867318,0.114873056,0,-0.186243477,0.26678392,0.122410693,-0.025116324,0,-0.322171756,0.396376984,-0.0872665
7.175,-0.092733253,-0.088210657,0.012400092,2.90706,1.43042331,0.04262,0.081950767,0.114873513,0,-0.186235398,0.266776826,0.122514736,-0.025114355,0,-0.322086501,0.396385148,-0.0872665
7.183,-0.092591242,-0.088287844,0.012598535,2.90676,1.43044832,0.04258,0.082097352,0.114867006,0,-0.186186379,0.266778884,0.122624004,-0.025156755,0,-0.321938115,0.396378552,-0.0872665
7.192,-0.092399085,-0.088335073,0.012699053,2.9065,1.43043689,0.04258,0.082218171,0.11487052,0,-0.186118795,0.266784382,0.122621556,-0.025193486,0,-0.321901497,0.39638224,-0.0872665
7.2,-0.092196552,-0.088381144,0.012848788,2.90625,1.43044755,0.04259,0.082336781,0.114919788,0,-0.186056308,0.266784648,0.122649635,-0.02524301,0,-0.3218296,0.396378808,-0.0872665
7.208,-0.092439493,-0.088812438,0.014322408,2.90598,1.43049254,0.04254,0.082809081,0.115375155,0,-0.18587229,0.266653297,0.123197265,-0.025698216,0,-0.321042569,0.395971234,-0.0872665
7.217,-0.092979856,-0.089150524,0.015231911,2.90559,1.4304218,0.04262,0.083638753,0.115841001,0,-0.185490958,0.266302493,0.124301975,-0.026262726,0,-0.320678025,0.395277176,-0.0872665
7.225,-0.093010603,-0.08913392,0.015229374,2.90553,1.43045519,0.0426,0.083622778,0.115845216,0,-0.185492,0.266297957,0.124316651,-0.026271234,0,-0.320667285,0.395275452,-0.0872665
7.233,-0.093656121,-0.089290858,0.015665915,2.90516,1.4304031,0.04262,0.084464874,0.116042676,0,-0.184878615,0.265710939,0.125422471,-0.026482284,0,-0.319873432,0.39529995,-0.0872665
7.242,-0.093427607,-0.089298749,0.015738286,2.90491,1.43043299,0.04262,0.084541647,0.116028848,0,-0.184842417,0.265689761,0.125483543,-0.026520432,0,-0.319826852,0.395300386,-0.0872665
7.25,-0.092735897,-0.08997798,0.017346588,2.90464,1.43045051,0.04258,0.083889852,0.116778569,0,-0.184379982,0.265294698,0.125412951,-0.027332985,0,-0.320122259,0.395108478,-0.0872665
7.258,-0.092467195,-0.090124365,0.01736209,2.90438,1.43045727,0.04249,0.083996594,0.116719376,0,-0.184254993,0.265297701,0.125391958,-0.027376443,0,-0.320109114,0.395110112,-0.0872665
7.267,-0.092174348,-0.090214758,0.017433595,2.90414,1.43050526,0.04247,0.084103727,0.116761027,0,-0.184183278,0.265298549,0.125407819,-0.027410552,0,-0.320040135,0.395117835,-0.0872665
7.275,-0.091952615,-0.090264408,0.017564207,2.90389,1.43057468,0.04246,0.084219655,0.116844532,0,-0.18419837,0.265267195,0.12539582,-0.027414951,0,-0.320002258,0.395098725,-0.0872665
7.283,-0.092725729,-0.090947473,0.01892206,2.90322,1.43051337,0.04251,0.086733804,0.11770378,0,-0.186109575,0.263439753,0.128783422,-0.028266484,0,-0.323265184,0.3925521,-0.0872665
7.292,-0.092568901,-0.091026874,0.018918617,2.90303,1.43053969,0.04245,0.086805054,0.117708052,0,-0.186085386,0.263453729,0.12878236,-0.028244439,0,-0.323271773,0.392552837,-0.0872665
7.3,-0.092270427,-0.091083996,0.01903753,2.90274,1.43052711,0.04245,0.086919932,0.11776968,0,-0.186112625,0.263485171,0.128830702,-0.028304027,0,-0.323209956,0.392574888,-0.0872665
7.308,-0.091883748,-0.092025528,0.020169467,2.90243,1.43056018,0.04258,0.087392624,0.119048603,0,-0.187317993,0.264164247,0.128968636,-0.029632535,0,-0.323029437,0.392991337,-0.0872665
7.317,-0.09150994,-0.092054556,0.020206066,2.90205,1.43061319,0.04258,0.087496911,0.118998045,0,-0.187285627,0.264174952,0.129034089,-0.029694032,0,-0.323013088,0.392998322,-0.0872665
7.325,-0.090440778,-0.092560834,0.021263051,2.90195,1.43071097,0.04259,0.086702367,0.119618919,0,-0.187924654,0.264133829,0.128638727,-0.030341117,0,-0.323783888,0.393117593,-0.0872665
7.333,-0.090230496,-0.092592115,0.021265014,2.90174,1.4307263,0.04256,0.086711823,0.119659751,0,-0.187934426,0.264126894,0.128741274,-0.030325966,0,-0.32375503,0.39313229,-0.0872665
7.342,-0.090150008,-0.092598202,0.021271671,2.9016,1.43075013,0.04255,0.086787241,0.119635617,0,-0.187933516,0.264116257,0.128727441,-0.030355907,0,-0.323772075,0.393136494,-0.0872665
7.35,-0.090024764,-0.09260831,0.021306068,2.90146,1.43077287,0.04253,0.086862526,0.119612417,0,-0.187955815,0.264091085,0.128743561,-0.030369146,0,-0.323753524,0.393134974,-0.0872665
7.358,-0.089737795,-0.092645733,0.021345591,2.90124,1.43078959,0.04254,0.086905156,0.119637753,0,-0.188017004,0.264050334,0.128839278,-0.03037233,0,-0.323682674,0.39314534,-0.0872665
7.367,-0.088501787,-0.093186612,0.020689503,2.90122,1.43088394,0.04271,0.086765524,0.120455018,0,-0.190378037,0.263123607,0.128400651,-0.031240827,0,-0.325134551,0.393663239,-0.0872665
